shipment_id,order_id,warehouse_id,carrier,tracking_number,ship_date,estimated_delivery,actual_delivery,shipping_cost,weight_lbs,status
7201,9584,5,UPS,1Z823AA645402455,2023-11-08 04:41:00,2023-11-15 04:41:00,2023-11-16 04:41:00,5.09,4.72,Delivered
7202,47535,3,UPS,1Z773AA251370102,2023-02-06 15:25:00,2023-02-09 15:25:00,2023-02-08 15:25:00,7.96,22.24,Delivered
7203,44121,1,OnTrac,1Z154AA900634726,2024-03-09 14:05:00,2024-03-13 14:05:00,2024-03-12 14:05:00,18.86,0.75,Delivered
7204,43104,1,UPS,1Z941AA538100097,2024-01-10 06:37:00,2024-01-16 06:37:00,,12.16,15.49,In Transit
7205,15300,2,FedEx,1Z039AA753529430,2024-05-26 09:31:00,2024-05-30 09:31:00,2024-06-01 09:31:00,12.5,21.5,Delivered
7206,22512,4,OnTrac,1Z594AA620577673,2024-06-05 19:44:00,2024-06-08 19:44:00,2024-06-08 19:44:00,18.27,14.42,Delivered
7207,10937,1,UPS,1Z041AA045959296,2024-04-23 11:34:00,2024-04-29 11:34:00,,8.14,8.99,In Transit
7208,3230,1,UPS,1Z807AA642155267,2024-07-23 06:20:00,2024-07-26 06:20:00,,23.64,13.61,Returned
7209,20746,1,OnTrac,1Z648AA167625548,2023-03-25 00:59:00,2023-03-28 00:59:00,,4.78,20.33,Returned
7210,52521,1,UPS,1Z723AA918652537,2023-10-09 12:02:00,2023-10-13 12:02:00,,18.93,19.61,In Transit
7211,10964,3,USPS,1Z738AA389066320,2023-01-22 20:05:00,2023-01-24 20:05:00,2023-01-25 20:05:00,23.8,23.64,Delivered
7212,50418,3,DHL,1Z777AA808649934,2024-02-06 12:46:00,2024-02-12 12:46:00,,4.93,14.72,Returned
7213,52440,1,UPS,1Z814AA788338113,2024-07-17 20:28:00,2024-07-23 20:28:00,2024-07-23 20:28:00,9.42,24.6,Delivered
7214,22542,4,FedEx,1Z108AA966928549,2024-08-21 02:59:00,2024-08-24 02:59:00,2024-08-23 02:59:00,14.55,21.07,Delivered
7215,10857,1,OnTrac,1Z671AA416989745,2024-12-29 02:06:00,2024-12-31 02:06:00,2024-12-30 02:06:00,13.54,11.2,Delivered
7216,15878,5,OnTrac,1Z990AA178504603,2024-02-19 00:32:00,2024-02-22 00:32:00,,21.73,17.25,In Transit
7217,33761,5,UPS,1Z306AA634487460,2023-05-11 05:57:00,2023-05-18 05:57:00,,10.08,9.17,In Transit
7218,22254,5,DHL,1Z017AA766766296,2023-03-03 10:37:00,2023-03-06 10:37:00,2023-03-05 10:37:00,18.76,5.2,Delivered
7219,24243,1,FedEx,1Z694AA132841111,2024-08-06 02:27:00,2024-08-13 02:27:00,2024-08-13 02:27:00,18.89,5.29,Delivered
7220,45918,2,OnTrac,1Z165AA269240179,2024-07-06 01:50:00,2024-07-09 01:50:00,2024-07-09 01:50:00,18.53,10.81,Delivered
7221,52335,3,USPS,1Z594AA175009208,2023-06-16 06:47:00,2023-06-18 06:47:00,2023-06-19 06:47:00,15.15,21.29,Delivered
7222,30079,4,USPS,1Z082AA401142258,2023-12-17 13:36:00,2023-12-19 13:36:00,2023-12-22 13:36:00,24.39,15.87,Delivered
7223,12551,1,DHL,1Z088AA648852374,2024-04-15 22:01:00,2024-04-19 22:01:00,2024-04-19 22:01:00,6.44,22.37,Delivered
7224,20376,2,DHL,1Z979AA937096356,2024-01-16 02:49:00,2024-01-23 02:49:00,,15.97,18.25,In Transit
7225,23142,2,USPS,1Z020AA468949148,2024-07-25 08:56:00,2024-07-28 08:56:00,,23.07,17.55,Returned
7226,8996,5,DHL,1Z881AA688547768,2023-11-07 21:19:00,2023-11-12 21:19:00,,6.47,11.13,Returned
7227,30065,3,DHL,1Z346AA397319380,2024-10-04 17:48:00,2024-10-07 17:48:00,2024-10-07 17:48:00,16.41,23.71,Delivered
7228,44252,2,FedEx,1Z818AA314393679,2024-11-14 03:10:00,2024-11-18 03:10:00,2024-11-18 03:10:00,8.52,9.01,Delivered
7229,49852,1,OnTrac,1Z114AA698603054,2023-05-27 02:01:00,2023-06-01 02:01:00,,10.55,24.45,Returned
7230,52229,5,DHL,1Z858AA799438268,2024-11-29 15:48:00,2024-12-05 15:48:00,2024-12-04 15:48:00,12.54,14.25,Delivered
7231,37305,3,USPS,1Z703AA388580809,2024-05-15 21:31:00,2024-05-22 21:31:00,2024-05-24 21:31:00,23.76,13.8,Delivered
7232,10487,2,UPS,1Z347AA539363506,2023-11-02 10:36:00,2023-11-08 10:36:00,,19.71,11.59,Returned
7233,36441,1,DHL,1Z759AA140160655,2024-01-29 03:58:00,2024-02-04 03:58:00,2024-02-05 03:58:00,14.11,21.33,Delivered
7234,49937,3,UPS,1Z861AA808098152,2023-12-03 05:03:00,2023-12-08 05:03:00,,18.21,5.31,Returned
7235,19640,5,OnTrac,1Z012AA828871630,2024-04-19 22:06:00,2024-04-22 22:06:00,,19.57,20.2,In Transit
7236,3058,3,FedEx,1Z591AA454720435,2023-10-15 10:43:00,2023-10-22 10:43:00,2023-10-22 10:43:00,18.92,3.05,Delivered
7237,8787,3,UPS,1Z018AA339905696,2024-10-08 04:49:00,2024-10-13 04:49:00,,12.06,7.65,In Transit
7238,24116,2,DHL,1Z974AA378871158,2023-12-04 02:31:00,2023-12-10 02:31:00,2023-12-09 02:31:00,24.5,2.16,Delivered
7239,11887,3,FedEx,1Z706AA882169619,2024-12-21 13:49:00,2024-12-28 13:49:00,2024-12-31 13:49:00,10.39,15.67,Delivered
7240,40376,3,UPS,1Z063AA234043942,2024-08-12 16:09:00,2024-08-14 16:09:00,,14.44,3.32,In Transit
7241,20237,2,OnTrac,1Z241AA118325999,2023-06-11 19:38:00,2023-06-18 19:38:00,2023-06-20 19:38:00,14.43,1.58,Delivered
7242,49303,5,FedEx,1Z277AA703260388,2024-11-27 10:54:00,2024-12-02 10:54:00,,22.52,6.24,Returned
7243,30056,3,USPS,1Z065AA294540797,2023-05-24 18:03:00,2023-05-28 18:03:00,,14.61,14.62,In Transit
7244,39818,5,FedEx,1Z254AA890743060,2024-03-25 11:04:00,2024-03-28 11:04:00,,7.7,12.74,Returned
7245,18206,2,USPS,1Z254AA897957030,2024-04-21 03:30:00,2024-04-25 03:30:00,2024-04-28 03:30:00,4.87,2.25,Delivered
7246,10760,3,UPS,1Z058AA725545285,2023-06-27 18:10:00,2023-07-03 18:10:00,2023-07-05 18:10:00,4.26,16.74,Delivered
7247,4312,3,USPS,1Z157AA562491945,2023-11-26 14:53:00,2023-12-03 14:53:00,,17.28,21.97,In Transit
7248,48277,2,USPS,1Z085AA771145525,2024-12-09 22:31:00,2024-12-11 22:31:00,2024-12-10 22:31:00,13.04,10.66,Delivered
7249,34292,2,DHL,1Z125AA218735945,2024-11-29 01:13:00,2024-12-05 01:13:00,,19.03,22.67,In Transit
7250,41287,1,DHL,1Z514AA012438745,2023-04-20 07:53:00,2023-04-22 07:53:00,2023-04-23 07:53:00,6.14,15.57,Delivered
7251,9342,5,FedEx,1Z314AA569908668,2024-09-10 01:52:00,2024-09-14 01:52:00,2024-09-13 01:52:00,16.62,5.86,Delivered
7252,41754,4,FedEx,1Z000AA253906787,2023-06-18 00:26:00,2023-06-25 00:26:00,2023-06-27 00:26:00,4.29,13.87,Delivered
7253,20627,4,DHL,1Z263AA026513050,2024-10-27 14:54:00,2024-11-02 14:54:00,,7.21,23.63,Returned
7254,40462,4,USPS,1Z678AA574493420,2023-12-08 07:20:00,2023-12-10 07:20:00,2023-12-09 07:20:00,10.65,9.75,Delivered
7255,22105,1,FedEx,1Z582AA314098066,2024-07-07 16:37:00,2024-07-14 16:37:00,2024-07-14 16:37:00,22.59,14.52,Delivered
7256,23905,5,DHL,1Z930AA773739344,2023-08-25 19:44:00,2023-08-31 19:44:00,,24.16,16.47,In Transit
7257,14662,2,UPS,1Z814AA212035349,2024-11-02 23:46:00,2024-11-05 23:46:00,,11.28,7.63,In Transit
7258,30883,4,FedEx,1Z442AA526352143,2023-09-02 21:09:00,2023-09-09 21:09:00,2023-09-10 21:09:00,17.32,5.29,Delivered
7259,11759,5,OnTrac,1Z864AA868515968,2024-12-07 18:19:00,2024-12-14 18:19:00,2024-12-15 18:19:00,7.51,20.05,Delivered
7260,43502,4,OnTrac,1Z277AA148004530,2023-08-15 13:36:00,2023-08-21 13:36:00,2023-08-20 13:36:00,12.88,9.84,Delivered
7261,35755,3,UPS,1Z297AA054601781,2023-12-19 23:39:00,2023-12-25 23:39:00,,19.41,5.41,In Transit
7262,29887,3,FedEx,1Z133AA011751661,2023-12-13 20:32:00,2023-12-16 20:32:00,2023-12-18 20:32:00,18.75,0.59,Delivered
7263,3626,2,FedEx,1Z756AA440995106,2023-06-12 01:59:00,2023-06-14 01:59:00,,15.29,16.86,In Transit
7264,26511,1,DHL,1Z353AA572190988,2023-10-29 11:30:00,2023-10-31 11:30:00,2023-11-02 11:30:00,13.2,19.69,Delivered
7265,32738,3,UPS,1Z859AA493323796,2024-04-10 05:46:00,2024-04-16 05:46:00,,8.77,13.47,In Transit
7266,33704,2,UPS,1Z278AA756210949,2023-11-23 04:13:00,2023-11-30 04:13:00,2023-12-02 04:13:00,20.17,24.65,Delivered
7267,36315,3,FedEx,1Z049AA192847541,2023-12-18 03:14:00,2023-12-21 03:14:00,2023-12-23 03:14:00,8.74,14.68,Delivered
7268,26190,1,USPS,1Z737AA366457284,2024-09-14 22:28:00,2024-09-19 22:28:00,2024-09-19 22:28:00,15.81,24.34,Delivered
7269,44526,4,FedEx,1Z240AA757127584,2024-05-26 13:21:00,2024-06-01 13:21:00,2024-06-03 13:21:00,21.9,16.59,Delivered
7270,38283,3,USPS,1Z348AA089373615,2024-10-21 11:01:00,2024-10-24 11:01:00,,23.04,10.23,In Transit
7271,48028,3,UPS,1Z081AA540690215,2023-11-09 09:35:00,2023-11-11 09:35:00,2023-11-13 09:35:00,5.91,2.69,Delivered
7272,9796,2,USPS,1Z228AA231366674,2023-11-15 01:45:00,2023-11-20 01:45:00,,23.09,7.34,In Transit
7273,23005,5,FedEx,1Z590AA302351611,2023-09-11 20:16:00,2023-09-15 20:16:00,2023-09-18 20:16:00,22.72,13.92,Delivered
7274,18172,2,FedEx,1Z950AA050691372,2023-10-27 03:22:00,2023-10-30 03:22:00,2023-11-01 03:22:00,8.61,4.39,Delivered
7275,49808,1,FedEx,1Z453AA357878624,2024-07-28 02:09:00,2024-07-31 02:09:00,,17.51,22.49,In Transit
7276,35707,1,USPS,1Z335AA366087064,2024-08-10 05:25:00,2024-08-14 05:25:00,2024-08-16 05:25:00,7.54,16.68,Delivered
7277,49778,5,OnTrac,1Z077AA218889436,2024-10-16 16:40:00,2024-10-20 16:40:00,2024-10-19 16:40:00,24.0,20.2,Delivered
7278,25277,5,DHL,1Z091AA142813743,2023-02-25 12:17:00,2023-03-02 12:17:00,2023-03-01 12:17:00,18.93,13.35,Delivered
7279,37921,3,OnTrac,1Z021AA398965266,2023-09-24 17:11:00,2023-10-01 17:11:00,,23.27,4.26,Returned
7280,39161,4,FedEx,1Z290AA609207754,2024-07-08 02:10:00,2024-07-15 02:10:00,2024-07-15 02:10:00,16.03,17.66,Delivered
7281,52034,4,OnTrac,1Z216AA311781335,2023-07-29 15:45:00,2023-08-02 15:45:00,2023-08-02 15:45:00,4.82,3.22,Delivered
7282,44010,5,USPS,1Z974AA718872139,2023-11-07 04:30:00,2023-11-14 04:30:00,,11.16,13.77,In Transit
7283,48429,4,OnTrac,1Z483AA437347443,2024-12-03 11:35:00,2024-12-09 11:35:00,2024-12-11 11:35:00,10.11,20.12,Delivered
7284,25723,5,UPS,1Z238AA414625182,2023-10-26 08:45:00,2023-10-30 08:45:00,2023-10-29 08:45:00,9.61,11.49,Delivered
7285,47709,3,USPS,1Z739AA129058021,2024-08-26 11:29:00,2024-09-02 11:29:00,,15.27,24.63,In Transit
7286,42329,3,OnTrac,1Z995AA934239303,2023-10-11 01:52:00,2023-10-13 01:52:00,,22.05,7.48,Returned
7287,32442,3,USPS,1Z655AA361981652,2023-05-04 10:53:00,2023-05-08 10:53:00,2023-05-07 10:53:00,23.86,3.29,Delivered
7288,35462,4,OnTrac,1Z268AA390367832,2024-11-10 03:58:00,2024-11-17 03:58:00,,10.45,12.46,Returned
7289,29664,1,FedEx,1Z489AA589092627,2024-11-20 13:38:00,2024-11-24 13:38:00,,5.62,8.62,Returned
7290,24050,3,OnTrac,1Z739AA173184053,2023-08-16 22:28:00,2023-08-18 22:28:00,,18.59,17.34,In Transit
7291,16299,1,OnTrac,1Z032AA011917067,2024-06-30 19:26:00,2024-07-04 19:26:00,2024-07-06 19:26:00,24.98,24.62,Delivered
7292,28124,3,FedEx,1Z221AA842744872,2024-03-13 11:51:00,2024-03-20 11:51:00,,8.81,21.69,Returned
7293,47129,1,OnTrac,1Z604AA301310155,2024-11-23 09:01:00,2024-11-25 09:01:00,,23.45,0.56,In Transit
7294,38121,4,FedEx,1Z426AA765028038,2023-11-07 14:33:00,2023-11-14 14:33:00,2023-11-16 14:33:00,7.81,9.83,Delivered
7295,21153,4,DHL,1Z166AA695408440,2024-12-28 01:35:00,2025-01-03 01:35:00,,12.99,23.06,Returned
7296,15657,4,USPS,1Z734AA945093542,2024-12-29 21:17:00,2025-01-03 21:17:00,2025-01-05 21:17:00,24.94,10.89,Delivered
7297,17983,2,USPS,1Z245AA170559867,2024-11-21 12:52:00,2024-11-25 12:52:00,2024-11-26 12:52:00,21.05,13.85,Delivered
7298,23583,4,UPS,1Z873AA219996605,2023-01-04 04:08:00,2023-01-09 04:08:00,2023-01-11 04:08:00,19.01,2.01,Delivered
7299,44253,3,OnTrac,1Z555AA986487262,2023-09-23 11:33:00,2023-09-25 11:33:00,,8.06,10.77,In Transit
7300,34144,3,OnTrac,1Z106AA518192953,2024-05-12 05:12:00,2024-05-16 05:12:00,2024-05-19 05:12:00,12.85,13.96,Delivered
7301,28163,1,USPS,1Z504AA586438872,2023-09-11 03:13:00,2023-09-17 03:13:00,,15.01,16.2,In Transit
7302,3428,2,USPS,1Z978AA169749098,2023-11-24 23:26:00,2023-12-01 23:26:00,2023-12-03 23:26:00,10.32,10.02,Delivered
7303,23928,4,UPS,1Z037AA215936641,2024-04-04 10:27:00,2024-04-10 10:27:00,2024-04-11 10:27:00,6.64,1.95,Delivered
7304,27693,2,FedEx,1Z921AA877778620,2023-12-11 22:54:00,2023-12-13 22:54:00,,14.57,15.3,Returned
7305,28108,2,USPS,1Z937AA491162709,2024-11-06 20:59:00,2024-11-09 20:59:00,,10.42,23.71,In Transit
7306,23667,4,UPS,1Z547AA461858332,2024-05-24 13:48:00,2024-05-28 13:48:00,2024-05-28 13:48:00,14.48,1.21,Delivered
7307,18458,5,OnTrac,1Z101AA347353512,2023-05-08 16:37:00,2023-05-12 16:37:00,,23.21,11.22,In Transit
7308,25267,4,FedEx,1Z380AA688591235,2024-09-22 19:29:00,2024-09-28 19:29:00,2024-09-27 19:29:00,21.91,23.15,Delivered
7309,9837,1,FedEx,1Z469AA344100169,2023-03-06 15:17:00,2023-03-12 15:17:00,,16.85,3.43,In Transit
7310,25408,2,OnTrac,1Z719AA144657427,2024-12-05 14:45:00,2024-12-12 14:45:00,,16.36,20.33,In Transit
7311,13086,4,OnTrac,1Z613AA758695110,2024-09-06 11:19:00,2024-09-12 11:19:00,2024-09-15 11:19:00,19.54,1.33,Delivered
7312,52262,2,UPS,1Z848AA023643087,2024-08-18 00:52:00,2024-08-24 00:52:00,2024-08-26 00:52:00,15.86,4.04,Delivered
7313,8864,3,USPS,1Z600AA920286636,2023-08-27 22:33:00,2023-08-31 22:33:00,2023-09-03 22:33:00,8.01,19.33,Delivered
7314,27194,4,DHL,1Z535AA126598572,2023-12-04 13:26:00,2023-12-08 13:26:00,2023-12-07 13:26:00,10.93,6.83,Delivered
7315,30176,2,FedEx,1Z499AA376805507,2023-01-03 01:02:00,2023-01-06 01:02:00,2023-01-05 01:02:00,10.35,14.66,Delivered
7316,9209,5,USPS,1Z888AA422157497,2023-10-21 11:45:00,2023-10-23 11:45:00,2023-10-24 11:45:00,19.05,17.67,Delivered
7317,47739,1,DHL,1Z264AA922060433,2024-11-22 23:11:00,2024-11-28 23:11:00,2024-11-28 23:11:00,16.87,3.05,Delivered
7318,41303,1,USPS,1Z869AA377652373,2023-04-22 01:53:00,2023-04-27 01:53:00,,11.12,21.25,Returned
7319,25464,4,UPS,1Z920AA279720086,2023-04-09 14:53:00,2023-04-13 14:53:00,,14.14,2.88,In Transit
7320,43286,2,USPS,1Z755AA285193050,2024-12-23 04:46:00,2024-12-27 04:46:00,,19.25,20.75,In Transit
7321,9840,4,OnTrac,1Z571AA147514740,2023-11-23 02:52:00,2023-11-26 02:52:00,,17.21,9.92,In Transit
7322,46758,2,OnTrac,1Z945AA488350237,2024-06-11 16:31:00,2024-06-18 16:31:00,,19.22,14.56,In Transit
7323,10780,5,USPS,1Z590AA207035653,2024-09-20 12:54:00,2024-09-25 12:54:00,2024-09-28 12:54:00,13.19,11.14,Delivered
7324,52624,3,UPS,1Z645AA873845443,2023-05-02 18:21:00,2023-05-09 18:21:00,2023-05-08 18:21:00,18.4,4.55,Delivered
7325,41537,1,UPS,1Z712AA071706605,2024-01-23 01:50:00,2024-01-30 01:50:00,,24.06,12.23,In Transit
7326,14413,3,USPS,1Z704AA286231495,2024-09-18 07:38:00,2024-09-22 07:38:00,,8.06,12.53,In Transit
7327,39879,2,FedEx,1Z027AA625185686,2024-03-14 06:34:00,2024-03-17 06:34:00,2024-03-17 06:34:00,16.1,17.98,Delivered
7328,26020,2,USPS,1Z256AA856510938,2024-03-13 15:01:00,2024-03-19 15:01:00,2024-03-18 15:01:00,23.12,10.39,Delivered
7329,20888,2,UPS,1Z218AA661001224,2024-04-05 07:27:00,2024-04-09 07:27:00,,4.14,5.75,In Transit
7330,26166,3,OnTrac,1Z803AA915749740,2024-03-24 05:36:00,2024-03-30 05:36:00,2024-03-30 05:36:00,13.6,8.35,Delivered
7331,26843,3,DHL,1Z363AA584778775,2023-11-29 12:26:00,2023-12-04 12:26:00,,17.69,24.68,In Transit
7332,22594,4,OnTrac,1Z363AA932794016,2023-06-17 02:44:00,2023-06-19 02:44:00,,4.3,3.56,In Transit
7333,27065,3,DHL,1Z846AA125685765,2024-02-11 07:45:00,2024-02-16 07:45:00,,24.58,24.72,In Transit
7334,21195,5,USPS,1Z426AA463911249,2023-02-25 02:45:00,2023-02-27 02:45:00,2023-02-28 02:45:00,23.85,9.32,Delivered
7335,48088,2,OnTrac,1Z866AA791648173,2023-08-07 21:58:00,2023-08-09 21:58:00,,14.58,13.55,Returned
7336,52839,2,USPS,1Z681AA721954197,2023-04-07 14:09:00,2023-04-12 14:09:00,,23.89,1.85,In Transit
7337,34829,5,USPS,1Z202AA572535554,2023-11-26 17:20:00,2023-12-02 17:20:00,,20.54,7.83,In Transit
7338,39406,5,DHL,1Z074AA283637775,2023-03-12 18:58:00,2023-03-19 18:58:00,2023-03-22 18:58:00,4.63,20.77,Delivered
7339,46016,1,USPS,1Z227AA241778965,2024-11-24 03:02:00,2024-11-26 03:02:00,2024-11-28 03:02:00,8.14,2.84,Delivered
7340,22291,2,FedEx,1Z281AA232674170,2023-10-02 17:15:00,2023-10-08 17:15:00,2023-10-10 17:15:00,23.51,9.14,Delivered
7341,8445,5,OnTrac,1Z840AA767411588,2023-08-25 06:20:00,2023-08-27 06:20:00,2023-08-30 06:20:00,13.72,6.52,Delivered
7342,3621,5,UPS,1Z481AA943439121,2023-11-09 06:39:00,2023-11-15 06:39:00,2023-11-15 06:39:00,13.88,17.8,Delivered
7343,27478,5,USPS,1Z535AA718501170,2023-11-27 03:32:00,2023-12-01 03:32:00,,7.57,13.44,Returned
7344,13714,5,USPS,1Z890AA857182255,2024-12-30 03:45:00,2025-01-05 03:45:00,2025-01-06 03:45:00,4.71,12.27,Delivered
7345,13379,4,UPS,1Z383AA879312125,2024-12-28 18:38:00,2025-01-03 18:38:00,,10.45,10.73,In Transit
7346,32713,5,FedEx,1Z767AA761113070,2024-06-06 10:29:00,2024-06-11 10:29:00,,10.73,17.49,In Transit
7347,12721,1,DHL,1Z450AA959375404,2023-07-02 23:37:00,2023-07-07 23:37:00,2023-07-08 23:37:00,24.46,5.53,Delivered
7348,21778,1,USPS,1Z495AA599869793,2023-12-27 11:11:00,2024-01-01 11:11:00,2023-12-31 11:11:00,17.31,20.03,Delivered
7349,29786,3,OnTrac,1Z874AA048744844,2024-07-19 00:32:00,2024-07-24 00:32:00,,8.17,24.62,In Transit
7350,49266,5,UPS,1Z857AA166479774,2024-10-24 08:19:00,2024-10-28 08:19:00,,16.75,12.58,Returned
7351,42172,2,FedEx,1Z523AA741680931,2024-09-07 21:23:00,2024-09-12 21:23:00,,13.43,6.9,In Transit
7352,38781,4,DHL,1Z728AA831721734,2023-12-25 23:13:00,2023-12-28 23:13:00,2023-12-30 23:13:00,7.32,20.33,Delivered
7353,12335,5,DHL,1Z214AA683778882,2024-06-25 20:12:00,2024-06-28 20:12:00,2024-06-29 20:12:00,15.44,1.61,Delivered
7354,9505,2,USPS,1Z975AA024322360,2024-05-26 17:11:00,2024-06-01 17:11:00,,16.14,15.58,In Transit
7355,12718,2,DHL,1Z132AA396738921,2023-06-07 04:17:00,2023-06-10 04:17:00,2023-06-10 04:17:00,22.54,6.81,Delivered
7356,33768,5,DHL,1Z600AA232567450,2023-07-03 21:13:00,2023-07-06 21:13:00,2023-07-09 21:13:00,24.6,5.5,Delivered
7357,30353,4,FedEx,1Z091AA414410302,2024-06-19 22:14:00,2024-06-21 22:14:00,,22.01,4.46,In Transit
7358,27486,3,FedEx,1Z021AA000556132,2023-07-04 01:51:00,2023-07-09 01:51:00,2023-07-11 01:51:00,20.79,23.3,Delivered
7359,38567,5,OnTrac,1Z058AA402277511,2023-11-24 06:53:00,2023-11-30 06:53:00,,17.22,6.7,Returned
7360,9403,1,UPS,1Z163AA088391957,2024-06-25 04:42:00,2024-06-29 04:42:00,2024-07-02 04:42:00,18.31,15.75,Delivered
7361,9267,5,USPS,1Z886AA380482571,2023-05-16 06:50:00,2023-05-23 06:50:00,2023-05-26 06:50:00,14.67,23.21,Delivered
7362,33736,5,FedEx,1Z452AA509993219,2023-11-20 18:53:00,2023-11-26 18:53:00,,19.56,7.22,In Transit
7363,16457,1,DHL,1Z869AA316147595,2024-02-16 09:39:00,2024-02-22 09:39:00,,20.2,7.95,In Transit
7364,23511,5,FedEx,1Z449AA820227635,2023-12-06 02:52:00,2023-12-09 02:52:00,2023-12-08 02:52:00,7.42,22.25,Delivered
7365,37857,2,DHL,1Z312AA922823666,2023-03-29 10:48:00,2023-04-05 10:48:00,,24.15,21.88,In Transit
7366,25276,1,OnTrac,1Z505AA865012219,2024-12-23 23:28:00,2024-12-28 23:28:00,2024-12-30 23:28:00,21.67,16.68,Delivered
7367,32525,1,DHL,1Z084AA406237751,2023-09-21 02:15:00,2023-09-24 02:15:00,,11.24,14.85,Returned
7368,19093,3,OnTrac,1Z822AA713448630,2023-11-24 00:54:00,2023-11-26 00:54:00,2023-11-25 00:54:00,12.62,11.96,Delivered
7369,50184,5,OnTrac,1Z635AA078901605,2023-12-13 07:52:00,2023-12-20 07:52:00,2023-12-21 07:52:00,21.03,10.08,Delivered
7370,5175,5,UPS,1Z269AA314242052,2023-11-23 16:19:00,2023-11-28 16:19:00,,5.69,11.2,Returned
7371,35857,5,UPS,1Z104AA186792444,2024-03-26 01:15:00,2024-03-28 01:15:00,2024-03-28 01:15:00,20.62,23.27,Delivered
7372,52552,3,USPS,1Z575AA462882361,2024-09-18 06:46:00,2024-09-20 06:46:00,,16.67,17.28,In Transit
7373,28144,3,USPS,1Z746AA887375675,2023-11-02 17:49:00,2023-11-05 17:49:00,2023-11-05 17:49:00,15.0,19.18,Delivered
7374,45515,3,UPS,1Z727AA006268543,2023-02-18 07:39:00,2023-02-23 07:39:00,2023-02-26 07:39:00,24.52,18.85,Delivered
7375,11129,5,OnTrac,1Z431AA876031536,2024-06-25 22:28:00,2024-07-02 22:28:00,,7.16,14.89,In Transit
7376,6741,5,USPS,1Z834AA075461755,2023-05-23 05:54:00,2023-05-29 05:54:00,,11.04,18.0,In Transit
7377,20234,4,FedEx,1Z693AA860303045,2024-09-28 05:09:00,2024-10-03 05:09:00,2024-10-05 05:09:00,9.63,14.24,Delivered
7378,11592,3,DHL,1Z693AA774249721,2023-06-13 13:08:00,2023-06-16 13:08:00,2023-06-15 13:08:00,20.2,6.77,Delivered
7379,3800,3,DHL,1Z809AA168756392,2023-08-10 08:11:00,2023-08-16 08:11:00,,8.01,19.02,Returned
7380,33469,1,UPS,1Z557AA650616730,2024-11-13 07:35:00,2024-11-18 07:35:00,,15.72,9.54,In Transit
7381,10323,2,UPS,1Z539AA181970737,2023-02-06 07:26:00,2023-02-10 07:26:00,,6.4,24.45,In Transit
7382,8101,2,UPS,1Z886AA308244347,2023-01-18 12:08:00,2023-01-25 12:08:00,2023-01-26 12:08:00,6.88,9.3,Delivered
7383,36378,2,DHL,1Z806AA273374733,2023-12-05 18:03:00,2023-12-12 18:03:00,2023-12-12 18:03:00,24.5,13.23,Delivered
7384,16196,5,UPS,1Z771AA380166246,2023-08-24 13:00:00,2023-08-27 13:00:00,2023-08-27 13:00:00,24.37,15.96,Delivered
7385,33248,5,USPS,1Z039AA677124883,2024-12-13 03:20:00,2024-12-17 03:20:00,2024-12-18 03:20:00,20.58,17.4,Delivered
7386,42056,5,OnTrac,1Z534AA770950509,2023-09-16 07:19:00,2023-09-18 07:19:00,,14.4,9.58,Returned
7387,44317,1,UPS,1Z861AA217007546,2023-04-29 08:16:00,2023-05-04 08:16:00,,11.03,0.76,In Transit
7388,21327,3,USPS,1Z281AA634080482,2024-02-11 23:02:00,2024-02-16 23:02:00,,7.58,8.56,Returned
7389,51554,4,UPS,1Z782AA524088654,2023-09-20 04:02:00,2023-09-25 04:02:00,,12.82,7.37,Returned
7390,31615,4,FedEx,1Z239AA023251885,2024-12-19 06:56:00,2024-12-23 06:56:00,,22.87,17.78,In Transit
7391,29380,3,DHL,1Z761AA954793276,2024-07-02 02:36:00,2024-07-06 02:36:00,2024-07-08 02:36:00,20.8,0.56,Delivered
7392,5608,3,UPS,1Z453AA475730598,2023-10-23 18:59:00,2023-10-27 18:59:00,,8.83,11.54,Returned
7393,13762,4,OnTrac,1Z357AA186466665,2024-09-22 14:01:00,2024-09-27 14:01:00,2024-09-26 14:01:00,6.77,24.53,Delivered
7394,43498,1,UPS,1Z924AA228063977,2023-01-03 13:25:00,2023-01-07 13:25:00,2023-01-10 13:25:00,6.79,2.55,Delivered
7395,20552,4,DHL,1Z307AA740061021,2024-03-15 19:47:00,2024-03-17 19:47:00,,8.44,24.16,In Transit
7396,18645,4,UPS,1Z906AA905974201,2023-10-19 18:14:00,2023-10-23 18:14:00,,17.87,9.43,Returned
7397,43802,1,UPS,1Z856AA537040190,2024-04-13 00:35:00,2024-04-16 00:35:00,2024-04-19 00:35:00,19.42,17.56,Delivered
7398,10222,4,DHL,1Z038AA750125550,2023-05-27 01:01:00,2023-05-31 01:01:00,2023-06-01 01:01:00,14.01,17.85,Delivered
7399,29522,5,FedEx,1Z197AA908970660,2023-03-29 19:07:00,2023-04-02 19:07:00,2023-04-05 19:07:00,20.83,19.24,Delivered
7400,22995,4,FedEx,1Z536AA148647293,2024-06-26 22:05:00,2024-07-02 22:05:00,,7.72,14.92,In Transit
7401,13974,5,FedEx,1Z040AA796278193,2023-12-11 22:46:00,2023-12-17 22:46:00,2023-12-16 22:46:00,7.29,9.91,Delivered
7402,50587,2,OnTrac,1Z465AA418713285,2024-06-13 14:41:00,2024-06-20 14:41:00,,8.19,11.38,In Transit
