transaction_id,order_id,payment_method,payment_provider,transaction_date,amount,currency,status,card_last_four,authorization_code,processing_fee
8258,3258,Debit Card,Square,2024-08-27 20:07:00,3807.19,USD,Completed,8429,AUTH135683,111.35
8259,3259,Debit Card,Square,2024-08-06 07:05:00,6084.14,USD,Completed,8258,AUTH688520,132.16
8260,3260,Bank Transfer,ACH,2024-12-10 17:07:00,249.02,USD,Completed,,AUTH618203,8.0
8261,3261,Google Pay,Google,2024-11-23 11:26:00,570.86,USD,Completed,,AUTH548766,15.01
8262,3262,PayPal,PayPal,2023-05-07 17:03:00,810.92,USD,Completed,,AUTH544720,21.73
8263,3263,Debit Card,Square,2023-08-09 12:09:00,2923.52,USD,Completed,8977,AUTH776162,50.67
8264,3264,Debit Card,Square,2024-02-21 09:17:00,954.93,USD,Refunded,3752,AUTH192715,22.24
8265,3265,Apple Pay,Apple,2024-04-04 16:16:00,4421.84,USD,Completed,,AUTH820857,106.08
8266,3266,Google Pay,Google,2023-08-01 17:42:00,1808.15,USD,Completed,,AUTH311313,53.5
8267,3267,Apple Pay,Apple,2023-03-03 14:14:00,6322.68,USD,Completed,,AUTH153805,134.28
8268,3268,PayPal,PayPal,2023-09-10 10:00:00,3271.58,USD,Refunded,,AUTH834073,110.49
8269,3269,Credit Card,Stripe,2024-09-18 16:33:00,4995.99,USD,Completed,7236,AUTH728499,77.28
8270,3270,PayPal,PayPal,2024-11-18 18:26:00,2435.05,USD,Completed,,AUTH236703,50.78
8271,3271,Debit Card,Square,2023-08-10 12:27:00,5331.96,USD,Completed,7166,AUTH686894,130.12
8272,3272,Debit Card,Square,2024-09-01 13:47:00,364.29,USD,Completed,6439,AUTH906399,6.88
8273,3273,PayPal,PayPal,2024-11-18 11:57:00,272.67,USD,Completed,,AUTH744253,5.18
8274,3274,Credit Card,Stripe,2023-11-07 09:47:00,3737.65,USD,Completed,9833,AUTH523925,110.87
8275,3275,Credit Card,Stripe,2024-07-13 14:07:00,155.06,USD,Completed,2016,AUTH442167,4.64
8276,3276,Credit Card,Stripe,2023-12-07 16:37:00,998.21,USD,Completed,4415,AUTH566986,31.02
8277,3277,Credit Card,Stripe,2024-11-25 14:19:00,3879.84,USD,Completed,3070,AUTH690820,102.19
8278,3278,Debit Card,Square,2023-07-19 21:50:00,4955.28,USD,Completed,1985,AUTH227797,106.51
8279,3279,PayPal,PayPal,2024-04-10 20:35:00,6803.69,USD,Completed,,AUTH675486,132.44
8280,3280,Credit Card,Stripe,2024-05-04 08:01:00,6960.16,USD,Completed,7717,AUTH102909,158.69
8281,3281,Debit Card,Square,2023-08-22 19:01:00,531.15,USD,Completed,1263,AUTH159673,15.0
8282,3282,Credit Card,Stripe,2024-03-08 14:33:00,1560.72,USD,Completed,1011,AUTH259758,39.94
8283,3283,PayPal,PayPal,2023-09-26 11:45:00,5344.64,USD,Completed,,AUTH737311,179.58
8284,3284,PayPal,PayPal,2023-10-19 09:36:00,3853.0,USD,Failed,,AUTH840975,85.67
8285,3285,Bank Transfer,ACH,2024-11-28 20:58:00,2768.32,USD,Completed,,AUTH822943,87.93
8286,3286,Credit Card,Stripe,2023-11-27 20:41:00,1001.48,USD,Completed,8377,AUTH991826,27.71
8287,3287,Credit Card,Stripe,2024-10-27 14:26:00,1434.96,USD,Completed,7937,AUTH937914,23.84
8288,3288,PayPal,PayPal,2024-12-16 20:18:00,4275.77,USD,Completed,,AUTH232484,128.89
8289,3289,Google Pay,Google,2023-12-15 11:35:00,254.92,USD,Completed,,AUTH328704,7.98
8290,3290,PayPal,PayPal,2024-06-23 11:35:00,2746.08,USD,Completed,,AUTH374431,59.68
8291,3291,PayPal,PayPal,2023-08-23 21:37:00,602.22,USD,Completed,,AUTH447761,12.37
8292,3292,Apple Pay,Apple,2024-09-07 21:27:00,1676.28,USD,Failed,,AUTH950113,51.44
8293,3293,Debit Card,Square,2024-03-05 11:53:00,207.73,USD,Completed,5044,AUTH964986,5.71
8294,3294,PayPal,PayPal,2023-10-07 19:52:00,7944.24,USD,Completed,,AUTH592176,202.84
8295,3295,Credit Card,Stripe,2024-12-25 07:41:00,2746.04,USD,Completed,1175,AUTH288642,70.54
8296,3296,Credit Card,Stripe,2024-06-08 17:53:00,2686.09,USD,Completed,7645,AUTH490956,85.16
8297,3297,Debit Card,Square,2023-08-04 11:19:00,285.82,USD,Failed,2582,AUTH664415,6.5
8298,3298,Debit Card,Square,2024-08-06 21:51:00,10840.0,USD,Completed,3193,AUTH915071,302.04
8299,3299,Debit Card,Square,2023-11-16 07:56:00,2657.12,USD,Completed,6714,AUTH856584,78.33
8300,3300,Apple Pay,Apple,2024-12-10 12:02:00,201.54,USD,Completed,,AUTH748103,3.03
8301,3301,Credit Card,Stripe,2023-06-17 11:33:00,9990.52,USD,Completed,7537,AUTH575014,186.79
8302,3302,Debit Card,Square,2023-10-01 13:46:00,7310.86,USD,Completed,2283,AUTH255405,160.97
8303,3303,Credit Card,Stripe,2024-11-20 13:42:00,11.43,USD,Completed,5562,AUTH829147,0.2
8304,3304,Apple Pay,Apple,2023-04-22 09:13:00,423.63,USD,Completed,,AUTH560859,13.39
8305,3305,Apple Pay,Apple,2023-08-25 07:32:00,2208.44,USD,Failed,,AUTH157730,38.87
8306,3306,Debit Card,Square,2024-12-16 16:31:00,72.27,USD,Completed,4196,AUTH430972,1.29
8307,3307,Apple Pay,Apple,2023-01-12 07:00:00,4576.71,USD,Completed,,AUTH723649,87.99
8308,3308,Debit Card,Square,2024-08-06 21:14:00,341.76,USD,Completed,5760,AUTH146240,8.46
8309,3309,Credit Card,Stripe,2023-01-24 08:26:00,447.47,USD,Completed,3299,AUTH138091,14.64
8310,3310,Bank Transfer,ACH,2024-06-13 22:41:00,55.48,USD,Refunded,,AUTH137445,1.77
8311,3311,PayPal,PayPal,2024-10-10 08:55:00,2423.78,USD,Completed,,AUTH884775,65.74
8312,3312,PayPal,PayPal,2024-05-02 19:29:00,71.65,USD,Refunded,,AUTH274273,1.2
8313,3313,Credit Card,Stripe,2024-10-12 14:25:00,10398.72,USD,Completed,9882,AUTH861720,332.95
8314,3314,Credit Card,Stripe,2024-12-08 16:54:00,107.22,USD,Completed,3594,AUTH412014,2.42
8315,3315,Credit Card,Stripe,2023-01-03 13:01:00,2700.95,USD,Refunded,2023,AUTH997153,53.9
8316,3316,Credit Card,Stripe,2023-11-28 19:45:00,908.96,USD,Completed,6020,AUTH903302,15.76
8317,3317,Apple Pay,Apple,2024-07-26 15:16:00,5815.13,USD,Completed,,AUTH379755,138.56
8318,3318,Credit Card,Stripe,2023-03-28 13:02:00,900.47,USD,Completed,7823,AUTH666225,26.14
8319,3319,Credit Card,Stripe,2023-08-19 18:37:00,1217.04,USD,Completed,9757,AUTH227154,40.25
8320,3320,Apple Pay,Apple,2024-06-13 09:33:00,3202.95,USD,Completed,,AUTH479597,103.82
8321,3321,Bank Transfer,ACH,2023-08-16 13:58:00,51.27,USD,Completed,,AUTH996614,1.62
8322,3322,PayPal,PayPal,2023-07-02 20:25:00,1125.02,USD,Completed,,AUTH953185,25.71
8323,3323,PayPal,PayPal,2023-11-22 22:09:00,5846.9,USD,Completed,,AUTH907250,132.86
8324,3324,Apple Pay,Apple,2024-12-28 13:39:00,84.03,USD,Completed,,AUTH446693,1.76
8325,3325,Credit Card,Stripe,2023-07-09 08:58:00,737.04,USD,Refunded,2260,AUTH847587,18.81
8326,3326,PayPal,PayPal,2023-05-13 07:39:00,5752.13,USD,Completed,,AUTH532129,121.51
8327,3327,Google Pay,Google,2024-11-07 07:58:00,4553.84,USD,Refunded,,AUTH389789,133.92
8328,3328,Debit Card,Square,2023-11-07 10:46:00,824.6,USD,Completed,8648,AUTH316818,22.07
8329,3329,Bank Transfer,ACH,2024-08-02 17:40:00,1894.86,USD,Completed,,AUTH545380,40.41
8330,3330,Credit Card,Stripe,2024-05-12 08:54:00,3879.03,USD,Completed,9033,AUTH575366,66.2
8331,3331,PayPal,PayPal,2023-08-24 07:01:00,5383.55,USD,Completed,,AUTH686938,166.94
8332,3332,Debit Card,Square,2024-09-21 12:14:00,1795.29,USD,Completed,7295,AUTH225155,36.78
8333,3333,Apple Pay,Apple,2024-12-10 11:29:00,5240.97,USD,Completed,,AUTH321627,148.42
8334,3334,Debit Card,Square,2023-03-25 20:15:00,1609.74,USD,Completed,2256,AUTH861106,29.56
8335,3335,Google Pay,Google,2024-12-03 21:55:00,4123.95,USD,Completed,,AUTH616927,132.72
8336,3336,Debit Card,Square,2023-11-06 07:19:00,232.19,USD,Completed,2159,AUTH712682,6.37
8337,3337,Bank Transfer,ACH,2024-03-05 08:25:00,2927.53,USD,Completed,,AUTH903621,44.75
8338,3338,PayPal,PayPal,2024-11-21 21:33:00,365.76,USD,Completed,,AUTH368116,12.01
8339,3339,Credit Card,Stripe,2023-12-02 21:09:00,156.93,USD,Completed,1486,AUTH918250,2.78
8340,3340,Debit Card,Square,2024-06-07 16:42:00,183.42,USD,Completed,9266,AUTH741128,5.88
8341,3341,Debit Card,Square,2024-10-14 08:30:00,1202.17,USD,Completed,3155,AUTH233529,25.91
8342,3342,Credit Card,Stripe,2024-10-05 12:55:00,891.05,USD,Refunded,5508,AUTH157329,15.33
8343,3343,Google Pay,Google,2023-12-21 12:28:00,4581.7,USD,Completed,,AUTH653784,112.79
8344,3344,Bank Transfer,ACH,2024-09-26 17:33:00,446.5,USD,Completed,,AUTH350784,13.53
8345,3345,PayPal,PayPal,2023-12-25 16:38:00,3857.65,USD,Completed,,AUTH712448,114.46
8346,3346,Bank Transfer,ACH,2023-03-26 11:46:00,258.32,USD,Completed,,AUTH556310,8.08
8347,3347,Debit Card,Square,2024-06-28 21:25:00,282.04,USD,Completed,4496,AUTH376166,7.68
8348,3348,Google Pay,Google,2023-05-15 12:40:00,1580.91,USD,Completed,,AUTH161218,49.6
8349,3349,Credit Card,Stripe,2023-06-19 13:39:00,407.98,USD,Completed,8942,AUTH858183,7.24
8350,3350,Apple Pay,Apple,2024-12-11 22:54:00,40.91,USD,Completed,,AUTH484522,0.93
8351,3351,Bank Transfer,ACH,2024-05-17 13:43:00,1277.71,USD,Completed,,AUTH927950,44.63
8352,3352,Credit Card,Stripe,2023-12-13 09:06:00,416.32,USD,Failed,1246,AUTH615403,11.53
8353,3353,Apple Pay,Apple,2024-07-01 17:39:00,1064.03,USD,Completed,,AUTH435400,22.96
8354,3354,Credit Card,Stripe,2023-10-27 14:52:00,231.06,USD,Failed,4048,AUTH167930,4.6
8355,3355,Credit Card,Stripe,2024-10-11 14:16:00,9473.92,USD,Completed,5098,AUTH400954,172.47
8356,3356,Credit Card,Stripe,2024-04-02 08:21:00,146.38,USD,Completed,4905,AUTH573997,4.63
8357,3357,Google Pay,Google,2023-10-01 16:22:00,925.12,USD,Completed,,AUTH780301,24.39
8358,3358,PayPal,PayPal,2023-12-10 09:56:00,571.4,USD,Completed,,AUTH858632,11.45
8359,3359,Credit Card,Stripe,2023-04-05 19:53:00,3464.98,USD,Completed,2881,AUTH425927,96.09
8360,3360,Google Pay,Google,2024-10-09 18:58:00,244.04,USD,Completed,,AUTH200313,4.4
8361,3361,Bank Transfer,ACH,2024-05-23 16:18:00,596.56,USD,Completed,,AUTH713050,13.29
8362,3362,PayPal,PayPal,2023-06-08 13:21:00,5934.4,USD,Completed,,AUTH252159,195.87
8363,3363,Credit Card,Stripe,2024-11-09 11:14:00,1048.26,USD,Refunded,9716,AUTH164594,33.11
8364,3364,Bank Transfer,ACH,2024-10-16 18:09:00,1337.27,USD,Completed,,AUTH109028,21.3
8365,3365,Credit Card,Stripe,2023-12-19 11:39:00,107.46,USD,Completed,3497,AUTH540333,2.24
8366,3366,PayPal,PayPal,2024-01-26 22:04:00,459.97,USD,Completed,,AUTH472855,7.82
8367,3367,Bank Transfer,ACH,2023-08-26 13:22:00,1157.88,USD,Refunded,,AUTH102140,23.44
8368,3368,Debit Card,Square,2023-06-20 15:11:00,1393.78,USD,Completed,2003,AUTH709992,26.74
8369,3369,Debit Card,Square,2023-12-17 15:52:00,338.28,USD,Refunded,4993,AUTH893077,8.14
8370,3370,Apple Pay,Apple,2023-02-06 11:21:00,7754.24,USD,Refunded,,AUTH469538,177.18
8371,3371,Apple Pay,Apple,2023-09-28 19:18:00,4781.62,USD,Completed,,AUTH389766,91.42
8372,3372,Bank Transfer,ACH,2023-04-07 14:02:00,1859.82,USD,Completed,,AUTH447021,33.7
8373,3373,PayPal,PayPal,2024-03-01 11:29:00,4097.65,USD,Completed,,AUTH355721,62.81
8374,3374,Google Pay,Google,2023-10-14 13:38:00,507.17,USD,Refunded,,AUTH758988,13.05
8375,3375,Credit Card,Stripe,2024-05-04 20:05:00,5482.17,USD,Refunded,8258,AUTH696290,103.75
8376,3376,Google Pay,Google,2024-02-04 13:15:00,359.69,USD,Completed,,AUTH969161,7.93
8377,3377,PayPal,PayPal,2023-09-01 09:02:00,1278.36,USD,Completed,,AUTH944226,37.15
8378,3378,Credit Card,Stripe,2024-01-27 09:09:00,36.51,USD,Completed,2793,AUTH793538,0.67
8379,3379,Google Pay,Google,2023-01-18 14:30:00,4913.89,USD,Completed,,AUTH579392,73.99
8380,3380,PayPal,PayPal,2023-02-24 19:12:00,5397.39,USD,Completed,,AUTH443198,99.72
8381,3381,Credit Card,Stripe,2024-09-15 21:20:00,24.23,USD,Completed,8860,AUTH695294,0.62
8382,3382,Bank Transfer,ACH,2024-11-14 13:42:00,9872.01,USD,Completed,,AUTH742033,207.63
8383,3383,Bank Transfer,ACH,2024-10-09 20:20:00,23.89,USD,Completed,,AUTH808998,0.83
8384,3384,Credit Card,Stripe,2023-11-14 10:40:00,1334.05,USD,Completed,2108,AUTH986587,39.74
8385,3385,Apple Pay,Apple,2023-07-05 15:52:00,411.12,USD,Completed,,AUTH759445,8.1
8386,3386,Debit Card,Square,2024-11-03 20:36:00,234.04,USD,Refunded,8241,AUTH885432,5.99
8387,3387,Apple Pay,Apple,2024-09-08 18:14:00,1217.7,USD,Completed,,AUTH253514,36.58
8388,3388,PayPal,PayPal,2024-12-10 22:19:00,72.15,USD,Completed,,AUTH250185,1.78
8389,3389,PayPal,PayPal,2024-06-09 09:30:00,691.18,USD,Completed,,AUTH960866,12.04
8390,3390,Bank Transfer,ACH,2023-04-18 15:11:00,3023.04,USD,Completed,,AUTH300235,66.64
8391,3391,Bank Transfer,ACH,2024-11-18 12:18:00,1215.78,USD,Completed,,AUTH372833,34.19
8392,3392,Credit Card,Stripe,2024-11-07 12:01:00,823.02,USD,Refunded,3022,AUTH768203,12.83
8393,3393,PayPal,PayPal,2023-12-20 21:34:00,4774.06,USD,Completed,,AUTH441361,126.84
8394,3394,Bank Transfer,ACH,2023-06-22 18:58:00,1539.44,USD,Completed,,AUTH959081,32.01
8395,3395,Credit Card,Stripe,2023-07-19 08:08:00,238.92,USD,Completed,3764,AUTH507091,8.23
8396,3396,Debit Card,Square,2023-07-24 13:29:00,1216.5,USD,Completed,1118,AUTH963609,31.61
8397,3397,PayPal,PayPal,2023-11-01 17:40:00,5020.83,USD,Completed,,AUTH896342,147.47
8398,3398,PayPal,PayPal,2023-11-07 21:12:00,3825.18,USD,Completed,,AUTH842206,61.34
8399,3399,Google Pay,Google,2024-06-05 15:05:00,2977.42,USD,Completed,,AUTH954949,93.88
8400,3400,PayPal,PayPal,2024-09-16 20:54:00,3254.24,USD,Completed,,AUTH929039,73.05
8401,3401,Credit Card,Stripe,2023-10-09 16:44:00,1234.12,USD,Completed,5016,AUTH691976,23.42
8402,3402,Credit Card,Stripe,2023-06-22 22:30:00,73.74,USD,Completed,3652,AUTH335652,2.12
8403,3403,Credit Card,Stripe,2024-12-16 09:23:00,1675.99,USD,Completed,2435,AUTH354807,49.71
8404,3404,Bank Transfer,ACH,2024-06-25 12:51:00,10728.18,USD,Completed,,AUTH722254,187.57
8405,3405,PayPal,PayPal,2023-02-02 18:29:00,60.79,USD,Completed,,AUTH989667,2.07
8406,3406,Credit Card,Stripe,2024-11-26 10:42:00,746.59,USD,Completed,6031,AUTH753482,18.65
8407,3407,Google Pay,Google,2023-12-22 19:55:00,110.22,USD,Completed,,AUTH920299,2.13
8408,3408,Credit Card,Stripe,2023-01-22 17:01:00,574.94,USD,Completed,7085,AUTH231399,11.31
8409,3409,Google Pay,Google,2024-06-14 16:48:00,9656.56,USD,Completed,,AUTH566282,176.03
8410,3410,Apple Pay,Apple,2023-10-23 18:49:00,192.82,USD,Completed,,AUTH385740,5.95
8411,3411,Apple Pay,Apple,2024-09-15 22:31:00,1552.91,USD,Completed,,AUTH811583,33.89
8412,3412,Bank Transfer,ACH,2023-10-28 07:48:00,2090.93,USD,Completed,,AUTH177771,61.0
8413,3413,PayPal,PayPal,2024-09-15 17:57:00,10114.16,USD,Refunded,,AUTH487511,178.64
8414,3414,Credit Card,Stripe,2024-07-10 19:47:00,4542.85,USD,Completed,7819,AUTH706952,146.98
8415,3415,Credit Card,Stripe,2023-12-13 18:16:00,256.92,USD,Completed,8145,AUTH929325,8.28
8416,3416,Credit Card,Stripe,2023-08-15 14:24:00,65.44,USD,Completed,6894,AUTH267618,1.66
8417,3417,PayPal,PayPal,2024-07-22 15:33:00,5453.56,USD,Completed,,AUTH619668,147.23
8418,3418,Debit Card,Square,2023-12-22 11:44:00,4542.44,USD,Completed,7796,AUTH183867,143.27
8419,3419,Debit Card,Square,2024-10-22 13:22:00,7.67,USD,Completed,4388,AUTH582325,0.14
8420,3420,Credit Card,Stripe,2024-02-10 13:01:00,2713.61,USD,Completed,2334,AUTH216688,86.39
8421,3421,PayPal,PayPal,2024-11-23 19:41:00,6021.21,USD,Completed,,AUTH843362,150.61
8422,3422,Apple Pay,Apple,2024-12-15 14:12:00,3999.84,USD,Completed,,AUTH151350,97.85
8423,3423,Debit Card,Square,2024-10-03 10:04:00,3897.56,USD,Completed,7302,AUTH676846,63.23
8424,3424,PayPal,PayPal,2024-12-03 17:13:00,530.8,USD,Completed,,AUTH586851,16.14
8425,3425,PayPal,PayPal,2024-09-09 21:01:00,637.05,USD,Completed,,AUTH296993,15.43
8426,3426,Credit Card,Stripe,2024-12-01 17:09:00,680.29,USD,Completed,6178,AUTH219156,16.67
8427,3427,Credit Card,Stripe,2023-06-10 09:15:00,439.95,USD,Completed,6319,AUTH353279,10.39
8428,3428,Credit Card,Stripe,2023-11-24 12:26:00,165.81,USD,Completed,9787,AUTH625513,5.41
8429,3429,Bank Transfer,ACH,2023-06-02 21:00:00,560.36,USD,Completed,,AUTH802647,16.94
8430,3430,Credit Card,Stripe,2023-03-02 07:29:00,617.34,USD,Completed,7949,AUTH556797,9.45
8431,3431,Google Pay,Google,2024-10-04 09:42:00,2334.58,USD,Completed,,AUTH188543,78.65
8432,3432,Google Pay,Google,2024-03-16 07:45:00,13.57,USD,Completed,,AUTH252233,0.37
8433,3433,Debit Card,Square,2023-07-05 12:41:00,449.02,USD,Completed,8685,AUTH537240,7.95
8434,3434,Debit Card,Square,2023-07-03 15:24:00,2775.82,USD,Completed,9435,AUTH857729,96.83
8435,3435,PayPal,PayPal,2023-07-14 12:38:00,4839.54,USD,Refunded,,AUTH630781,106.2
8436,3436,Credit Card,Stripe,2023-01-03 14:09:00,237.74,USD,Completed,2800,AUTH821104,7.06
8437,3437,Google Pay,Google,2024-11-20 11:17:00,5244.42,USD,Completed,,AUTH820491,166.74
8438,3438,Debit Card,Square,2023-10-04 15:15:00,5224.74,USD,Completed,3479,AUTH260143,158.78
8439,3439,PayPal,PayPal,2024-10-03 14:51:00,24.2,USD,Completed,,AUTH892862,0.37
8440,3440,Credit Card,Stripe,2023-10-25 19:12:00,2588.5,USD,Completed,3474,AUTH334127,72.35
8441,3441,Bank Transfer,ACH,2023-11-24 20:59:00,3008.88,USD,Completed,,AUTH609409,50.38
8442,3442,Credit Card,Stripe,2023-09-09 18:11:00,5710.72,USD,Completed,7339,AUTH912417,155.34
8443,3443,PayPal,PayPal,2024-12-15 15:06:00,254.8,USD,Completed,,AUTH132010,5.09
8444,3444,Google Pay,Google,2023-11-16 09:41:00,213.12,USD,Completed,,AUTH511677,5.05
8445,3445,Google Pay,Google,2023-11-02 22:24:00,5441.14,USD,Completed,,AUTH757018,156.59
8446,3446,Bank Transfer,ACH,2023-11-14 21:30:00,2237.1,USD,Completed,,AUTH279903,74.1
8447,3447,Google Pay,Google,2023-06-06 20:43:00,52.4,USD,Completed,,AUTH379290,1.57
8448,3448,Debit Card,Square,2024-11-17 13:00:00,4300.79,USD,Completed,1964,AUTH485918,115.87
8449,3449,Google Pay,Google,2023-11-15 11:41:00,3924.27,USD,Completed,,AUTH851898,128.63
8450,3450,Bank Transfer,ACH,2023-04-20 10:12:00,1780.76,USD,Completed,,AUTH167277,55.75
8451,3451,Apple Pay,Apple,2023-07-19 12:46:00,1454.84,USD,Completed,,AUTH949792,23.58
8452,3452,Credit Card,Stripe,2024-11-01 12:46:00,1252.26,USD,Completed,8312,AUTH518923,38.35
8453,3453,Apple Pay,Apple,2023-12-15 07:18:00,1190.21,USD,Completed,,AUTH697051,19.7
8454,3454,PayPal,PayPal,2024-11-20 20:42:00,5498.98,USD,Completed,,AUTH667107,102.7
8455,3455,Google Pay,Google,2024-08-18 22:17:00,357.04,USD,Completed,,AUTH410307,9.57
8456,3456,Credit Card,Stripe,2024-06-19 13:01:00,23.64,USD,Completed,3091,AUTH950589,0.81
8457,3457,Credit Card,Stripe,2024-01-25 11:21:00,7184.49,USD,Completed,6532,AUTH555380,192.08
8458,3458,Credit Card,Stripe,2023-06-20 14:35:00,3543.24,USD,Completed,1976,AUTH737769,121.97
8459,3459,Credit Card,Stripe,2023-10-20 12:17:00,645.28,USD,Completed,4443,AUTH166357,16.95
8460,3460,Credit Card,Stripe,2023-10-17 08:44:00,592.42,USD,Completed,6360,AUTH960649,13.41
8461,3461,Apple Pay,Apple,2023-10-21 16:48:00,166.35,USD,Completed,,AUTH349764,3.17
8462,3462,Google Pay,Google,2023-10-01 22:31:00,11757.75,USD,Completed,,AUTH335858,385.64
8463,3463,Debit Card,Square,2023-04-01 19:41:00,4968.49,USD,Completed,8153,AUTH808765,160.2
8464,3464,Bank Transfer,ACH,2024-08-25 10:11:00,15.6,USD,Completed,,AUTH667050,0.3
8465,3465,Google Pay,Google,2024-11-20 11:43:00,5556.47,USD,Completed,,AUTH171891,101.67
8466,3466,Apple Pay,Apple,2024-10-03 20:59:00,907.4,USD,Completed,,AUTH891186,18.43
8467,3467,PayPal,PayPal,2023-12-18 20:53:00,3705.45,USD,Completed,,AUTH294941,115.44
8468,3468,Debit Card,Square,2023-11-05 09:32:00,5229.88,USD,Completed,1653,AUTH611213,172.19
8469,3469,Credit Card,Stripe,2024-08-28 12:24:00,6511.38,USD,Refunded,1263,AUTH533467,129.17
8470,3470,PayPal,PayPal,2023-08-23 14:20:00,603.51,USD,Refunded,,AUTH649224,11.23
8471,3471,Bank Transfer,ACH,2023-03-23 08:33:00,237.72,USD,Completed,,AUTH197139,6.08
8472,3472,PayPal,PayPal,2023-12-11 21:36:00,6214.18,USD,Refunded,,AUTH348814,196.51
8473,3473,Credit Card,Stripe,2024-09-13 14:50:00,1682.66,USD,Completed,2508,AUTH283365,49.27
8474,3474,Debit Card,Square,2023-07-12 14:11:00,477.97,USD,Refunded,3836,AUTH354549,11.98
8475,3475,Debit Card,Square,2024-10-19 09:40:00,3518.96,USD,Completed,3353,AUTH937634,87.59
8476,3476,Google Pay,Google,2023-08-16 13:44:00,2907.48,USD,Completed,,AUTH663306,94.78
8477,3477,PayPal,PayPal,2024-09-01 12:31:00,3218.29,USD,Completed,,AUTH445760,105.4
8478,3478,Credit Card,Stripe,2024-11-06 22:30:00,5590.4,USD,Failed,4692,AUTH617694,183.59
8479,3479,Credit Card,Stripe,2024-07-23 18:37:00,781.8,USD,Completed,5259,AUTH572773,18.53
8480,3480,Credit Card,Stripe,2024-11-17 17:40:00,2266.16,USD,Completed,7162,AUTH128876,61.12
8481,3481,Google Pay,Google,2023-12-01 12:12:00,252.0,USD,Completed,,AUTH809610,8.02
8482,3482,Credit Card,Stripe,2023-05-11 09:02:00,306.1,USD,Completed,1519,AUTH211589,5.19
8483,3483,Google Pay,Google,2023-12-01 20:07:00,8584.62,USD,Completed,,AUTH953034,244.2
8484,3484,Google Pay,Google,2023-12-18 21:29:00,42.4,USD,Completed,,AUTH472078,1.24
8485,3485,Credit Card,Stripe,2023-10-18 20:41:00,998.05,USD,Completed,3078,AUTH788656,15.33
8486,3486,Credit Card,Stripe,2024-11-25 15:23:00,7279.6,USD,Completed,3235,AUTH166246,242.95
8487,3487,Credit Card,Stripe,2024-06-11 17:48:00,3346.08,USD,Completed,5636,AUTH900794,109.06
8488,3488,Debit Card,Square,2023-12-16 16:40:00,5539.56,USD,Refunded,9824,AUTH816026,181.96
8489,3489,Apple Pay,Apple,2024-04-19 14:46:00,2369.16,USD,Completed,,AUTH593740,57.01
8490,3490,Apple Pay,Apple,2023-07-17 21:53:00,212.04,USD,Completed,,AUTH825353,4.56
8491,3491,Bank Transfer,ACH,2023-09-10 14:42:00,3645.24,USD,Completed,,AUTH405286,62.45
8492,3492,Debit Card,Square,2024-09-19 15:00:00,51.55,USD,Completed,4955,AUTH979793,1.67
8493,3493,Google Pay,Google,2023-11-28 22:29:00,8883.4,USD,Completed,,AUTH243354,291.15
8494,3494,Debit Card,Square,2024-12-11 09:14:00,3886.32,USD,Completed,4980,AUTH525328,104.28
8495,3495,Debit Card,Square,2024-10-16 18:25:00,7165.86,USD,Completed,4228,AUTH726649,169.36
8496,3496,Credit Card,Stripe,2024-12-27 22:53:00,1054.37,USD,Completed,6292,AUTH155779,18.96
8497,3497,PayPal,PayPal,2024-11-17 22:17:00,4818.66,USD,Completed,,AUTH446532,80.93
8498,3498,PayPal,PayPal,2024-10-09 13:22:00,785.1,USD,Completed,,AUTH978425,24.76
8499,3499,Credit Card,Stripe,2023-04-24 14:30:00,3619.56,USD,Refunded,9763,AUTH883453,77.72
8500,3500,PayPal,PayPal,2023-05-04 12:19:00,3819.84,USD,Completed,,AUTH837461,121.63
8501,3501,Credit Card,Stripe,2024-08-04 15:45:00,1007.58,USD,Completed,5235,AUTH333004,28.12
8502,3502,PayPal,PayPal,2024-12-21 16:36:00,2758.28,USD,Refunded,,AUTH215739,93.35
8503,3503,PayPal,PayPal,2023-12-18 08:00:00,104.71,USD,Completed,,AUTH304775,2.43
8504,3504,Debit Card,Square,2024-01-12 09:50:00,463.78,USD,Completed,9720,AUTH518649,9.97
8505,3505,Google Pay,Google,2024-03-10 09:07:00,2879.35,USD,Completed,,AUTH384501,71.84
8506,3506,Google Pay,Google,2023-12-26 11:02:00,6143.94,USD,Completed,,AUTH319010,103.93
8507,3507,Credit Card,Stripe,2024-12-28 18:37:00,1363.64,USD,Completed,5004,AUTH968392,41.43
8508,3508,Google Pay,Google,2023-10-12 08:14:00,892.01,USD,Failed,,AUTH362415,13.4
